domainID,siteID,plotID,trapID,collectDate,etOHChangeDate,processingDate,identifiedDate,associatedSampleID,sampleID,targetTaxaPresent,sampleType,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,individualCount,identificationReferences,identifiedBy,recordedBy,remarks,duplicateSampleIDQF
D03,DSNY,DSNY_002,N,8/20/2014,8/20/2014,8/20/2014,,DSNY_002.20140820.IB.01,DSNY_002.20140820.ib.01,,invert bycatch,,,,NA,,NA,NA,,,scdXeiOYH+xCXiXscoerBg8nVMTM/1lP,,0
D03,DSNY,DSNY_001,W,8/20/2014,8/20/2014,8/20/2014,8/20/2014,DSNY_001.W.20140820.PASSUB1.01,DSNY_001.W.20140820.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,2,,PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX,scdXeiOYH+xCXiXscoerBg8nVMTM/1lP,,0
D03,DSNY,DSNY_001,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_001.20140903.IB.01,DSNY_001.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_002,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_002.20140903.IB.01,DSNY_002.20140903.ib.01,N,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_002,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_002.N.20140903.OC.01,,,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_002,E,9/3/2014,9/3/2014,9/3/2014,9/3/2014,DSNY_002.E.20140903.PASSUB1.01,DSNY_002.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,1,,KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_002,W,9/3/2014,9/3/2014,9/3/2014,9/30/2014,DSNY_002.W.20140903.SELFOS.01,DSNY_002.W.20140903.SELFOS.01,Y,common carabid,SELFOS,Selenophorus fossulatus,species,NA,Dejean,NA,1,Dejean 1829,scdXeiOYH+xCXiXscoerBg8nVMTM/1lP,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_002,E,9/3/2014,9/3/2014,9/3/2014,,DSNY_002.E.20140903.OC.01,,,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_004,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_004.20140903.IB.01,DSNY_004.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_004,S,9/3/2014,9/3/2014,9/3/2014,,DSNY_004.S.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_004,W,9/3/2014,9/3/2014,9/3/2014,,DSNY_004.W.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_003,S,9/3/2014,9/3/2014,9/3/2014,,DSNY_003.S.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_003,S,9/3/2014,9/3/2014,9/3/2014,9/30/2014,DSNY_003.S.20140903.SELFOS.01,DSNY_003.S.20140903.SELFOS.01,Y,common carabid,SELFOS,Selenophorus fossulatus,species,NA,Dejean,NA,1,Dejean 1829,scdXeiOYH+xCXiXscoerBg8nVMTM/1lP,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_003,S,9/3/2014,9/3/2014,9/3/2014,9/3/2014,DSNY_003.S.20140903.PASSUB1.01,DSNY_003.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,4,,KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,Individual count inferred from individuals not pinned.,0
D03,DSNY,DSNY_003,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_003.N.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_003,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_003.20140903.IB.01,DSNY_003.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_005,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_005.N.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_005,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_005.20140903.IB.01,DSNY_005.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_005,E,9/3/2014,9/3/2014,9/3/2014,9/19/2014,DSNY_005.E.20140903.PASSUB1.01,DSNY_005.E.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,1,Palisot de Beauvois 1811,KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_006,W,9/3/2014,9/3/2014,9/3/2014,,DSNY_006.W.20140903.OC.01,,,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_006,E,9/3/2014,9/3/2014,9/3/2014,,DSNY_006.E.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_006,W,9/3/2014,9/3/2014,9/3/2014,9/3/2014,DSNY_006.W.20140903.PASSUB1.01,DSNY_006.W.20140903.PASSUB1.01,,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,2,Palisot de Beauvois 1811,KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_006,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_006.20140903.IB.01,DSNY_006.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_007,W,9/3/2014,9/3/2014,9/3/2014,,DSNY_007.W.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_007,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_007.N.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_007,S,9/3/2014,9/3/2014,9/3/2014,,DSNY_007.S.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_007,S,9/3/2014,9/3/2014,9/3/2014,9/19/2014,DSNY_007.S.20140903.PASSUB1.01,DSNY_007.S.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,3,Palisot de Beauvois 1811,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_007,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_007.20140903.IB.01,DSNY_007.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_007,W,9/3/2014,9/3/2014,9/3/2014,9/18/2014,DSNY_007.W.20140903.PASSUB1.01,DSNY_007.W.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,1,Palisot de Beauvois 1811,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_009,E,9/3/2014,9/3/2014,9/3/2014,9/3/2014,DSNY_009.E.20140903.GASCAR.01,DSNY_009.E.20140903.GASCAR.01,,vert bycatch herp,GASCAR,Gastrophryne carolinensis,species,NA,Holbrook,NA,1,,PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_009,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_009.N.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_009,S,9/3/2014,9/3/2014,9/3/2014,,DSNY_009.S.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_009,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_009.20140903.IB.01,DSNY_009.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_016,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_016.N.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_016,W,9/3/2014,9/3/2014,9/3/2014,,DSNY_016.W.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_016,W,9/3/2014,9/3/2014,9/3/2014,9/18/2014,DSNY_016.W.20140903.PASSUB1.01,DSNY_016.W.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,2,Palisot de Beauvois 1811,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_016,N,9/3/2014,9/3/2014,9/3/2014,9/18/2014,DSNY_016.N.20140903.PASSUB1.01,DSNY_016.N.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,2,Palisot de Beauvois 1811,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_016,E,9/3/2014,9/3/2014,9/3/2014,,DSNY_016.E.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_016,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_016.20140903.IB.01,DSNY_016.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_016,E,9/3/2014,9/3/2014,9/3/2014,9/18/2014,DSNY_016.E.20140903.PASSUB1.01,DSNY_016.E.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,4,Palisot de Beauvois 1811,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_021,E,9/3/2014,9/3/2014,9/3/2014,,DSNY_021.E.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_021,N,9/3/2014,9/3/2014,9/3/2014,9/3/2014,DSNY_021.N.20140903.PASSUB1.01,DSNY_021.N.20140903.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,NA,Palisot de Beauvois,NA,3,,KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_021,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_021.20140903.IB.01,DSNY_021.20140903.ib.01,,invert bycatch,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,DSNY,DSNY_021,N,9/3/2014,9/3/2014,9/3/2014,,DSNY_021.N.20140903.OC.01,,Y,other carabid,,,,NA,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_001,E,6/18/2014,6/27/2014,6/27/2014,,JERC_001.E.20140618.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_009,N,6/18/2014,6/27/2014,6/27/2014,,JERC_009.20140618.IB.01,JERC_009.20140618.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_010,N,6/18/2014,6/27/2014,6/27/2014,,JERC_010.20140618.IB.01,JERC_010.20140618.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_008,N,6/18/2014,6/27/2014,6/27/2014,,JERC_008.20140618.IB.01,JERC_008.20140618.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_008,S,6/18/2014,6/27/2014,6/27/2014,6/27/2014,JERC_008.S.20140618.SCAHOL.01,JERC_008.S.20140618.SCAHOL.01,N,vert bycatch herp,SCAHOL,Scaphiopus holbrookii,species,,Harlan,NA,1,,KcUIh1bHY94S7Wfrlp/39pBm2uWTKGOw,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_007,N,6/18/2014,6/27/2014,6/27/2014,6/27/2014,JERC_007.N.20140618.PASSUB1.01,JERC_007.20140618.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,,Palisot de Beauvois,NA,NA,,PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_007,N,6/18/2014,7/17/2014,7/17/2014,,JERC_007.N.20140618.OC.01,,Y,other carabid,,,,,,NA,NA,,,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,,0
D03,JERC,JERC_007,N,6/18/2014,6/27/2014,6/27/2014,,JERC_007.20140618.IB.01,JERC_007.20140618.ib.01,Y,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_006,N,6/18/2014,7/17/2014,7/17/2014,,JERC_006.20140618.IB.01,JERC_006.20140618.ib.01,N,invert bycatch,,,,,,NA,NA,,,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,,0
D03,JERC,JERC_005,E,6/18/2014,6/27/2014,6/27/2014,6/27/2014,JERC_005.E.20140618.SCAHOL.01,JERC_005.E.20140618.SCAHOL.01,N,vert bycatch herp,SCAHOL,Scaphiopus holbrookii,species,,Harlan,NA,1,,KcUIh1bHY94S7Wfrlp/39pBm2uWTKGOw,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_005,N,6/18/2014,6/27/2014,6/27/2014,,JERC_005.20140618.IB.01,JERC_005.20140618.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_003,N,6/18/2014,6/27/2014,6/27/2014,,JERC_003.20140618.IB.01,JERC_003.20140618.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_002,N,6/18/2014,6/27/2014,6/27/2014,,JERC_002.20140618.IB.01,JERC_002.20140618.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_002,W,6/18/2014,6/27/2014,6/27/2014,6/27/2014,JERC_002.W.20140618.SCAHOL.01,JERC_002.W.20140618.SCAHOL.01,N,vert bycatch herp,SCAHOL,Scaphiopus holbrookii,species,cf. species,Harlan,NA,1,,KcUIh1bHY94S7Wfrlp/39pBm2uWTKGOw,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_001,N,6/18/2014,6/27/2014,6/27/2014,,JERC_001.20140618.IB.01,JERC_001.20140618.ib.01,Y,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_001,W,7/2/2014,7/17/2014,7/17/2014,,JERC_001.W.20140702.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,1
D03,JERC,JERC_030,N,7/2/2014,7/17/2014,7/17/2014,,JERC_030.20140702.IB.01,JERC_030.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m,,0
D03,JERC,JERC_030,N,7/2/2014,7/17/2014,7/17/2014,,JERC_030.N.20140702.OC.01,,N,other carabid,,,,,,NA,NA,,,w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m,,0
D03,JERC,JERC_009,N,7/2/2014,7/17/2014,7/17/2014,,JERC_009.20140702.IB.01,JERC_009.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m,,0
D03,JERC,JERC_010,N,7/2/2014,7/17/2014,7/17/2014,,JERC_010.20140702.IB.01,JERC_010.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m,,0
D03,JERC,JERC_008,N,7/2/2014,7/16/2014,7/16/2014,,JERC_008.20140702.IB.01,JERC_008.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m,,0
D03,JERC,JERC_007,N,7/2/2014,7/17/2014,7/17/2014,,JERC_007.20140702.IB.01,JERC_007.20140702.ib.01,Y,invert bycatch,,,,,,NA,NA,,,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,,1
D03,JERC,JERC_007,W,7/2/2014,7/17/2014,7/17/2014,,JERC_007.W.20140702.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_007,N,7/2/2014,7/17/2014,7/17/2014,7/17/2014,JERC_007.N.20140702.PASSUB1.01,JERC_007.20140702.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,,Palisot de Beauvois,NA,1,,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,don't know identified date,0
D03,JERC,JERC_007,S,7/2/2014,7/17/2014,7/17/2014,,JERC_007.S.20140702.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_006,N,7/2/2014,7/17/2014,7/17/2014,,JERC_006.20140702.IB.01,JERC_006.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_005,E,7/2/2014,7/17/2014,7/17/2014,7/17/2014,JERC_005.E.20140702.SCAHOL.01,JERC_005.E.20140702.SCAHOL.01,N,vert bycatch herp,SCAHOL,Scaphiopus holbrookii,species,,Harlan,NA,1,Peterson's Guide to Amphibians and Reptiles,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,IDed date is unknown,2
D03,JERC,JERC_005,N,7/2/2014,7/17/2014,7/17/2014,,JERC_005.20140702.IB.01,JERC_005.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,"NO PROCESSING DATE AVAILABLE, TENDED TO BE THE DAY OF ETHANOL CHANGE OR WITHIN THAT SAME WEEK",2
D03,JERC,JERC_005,S,7/2/2014,7/17/2014,7/17/2014,,JERC_005.S.20140702.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_005,E,7/2/2014,7/17/2014,7/17/2014,7/17/2014,JERC_005.E.20140702.SCAHOL.02,JERC_005.E.20140702.SCAHOL.02,Y,vert bycatch herp,SCAHOL,Scaphiopus holbrookii,species,,Harlan,NA,1,,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_005,W,7/2/2014,7/17/2014,7/17/2014,,JERC_005.W.20140702.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_003,N,7/2/2014,7/17/2014,7/17/2014,,JERC_003.20140702.IB.01,JERC_003.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_002,N,7/2/2014,7/17/2014,7/17/2014,,JERC_002.20140702.IB.01,JERC_002.20140702.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,1
D03,JERC,JERC_001,N,7/2/2014,7/17/2014,7/17/2014,,JERC_001.20140702.IB.01,JERC_001.20140702.ib.01,Y,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,1
D03,JERC,JERC_001,E,7/2/2014,7/17/2014,7/17/2014,,JERC_001.E.20140702.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,1
D03,JERC,JERC_001,N,7/16/2014,7/17/2014,7/17/2014,9/26/2014,JERC_001.N.20140716.PASSUB1.01,JERC_001.N.20140716.PASSUB1.01,Y,common carabid,PASSUB1,Pasimachus sublaevis,species,,Palisot de Beauvois,NA,1,,iiDgbhaUgfNp3U3OpmVG3zaygcMeRRyi,KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N,,0
D03,JERC,JERC_009,N,7/16/2014,7/17/2014,7/17/2014,,JERC_009.20140716.IB.01,JERC_009.20140716.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_010,N,7/16/2014,7/17/2014,7/17/2014,,JERC_010.20140716.IB.02,JERC_010.20140716.ib.02,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_010,N,7/16/2014,7/17/2014,7/17/2014,,JERC_010.20140716.IB.01,JERC_010.20140716.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_008,N,7/16/2014,7/17/2014,7/17/2014,,JERC_008.20140716.IB.01,JERC_008.20140716.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_006,E,7/16/2014,7/17/2014,9/25/2014,,JERC_006.E.20140716.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_003,E,7/16/2014,7/17/2014,7/17/2014,,JERC_003.E.20140716.OC.01,,Y,other carabid,,,,,,NA,NA,,,KnvsV1XN/fcT6FYSWd8OReDfV3Qsyj6N,,0
D03,JERC,JERC_001,E,7/30/2014,7/30/2014,7/30/2014,,JERC_001.E.20140730.OC.01,,Y,other carabid,,,,,,NA,NA,,,Y2v6GhTwVkDJUeaxDC3aaKPn58rqYyJG,,0
D03,JERC,JERC_030,N,7/30/2014,7/30/2014,7/30/2014,,JERC_030.20140730.IB.01,JERC_030.20140730.ib.01,Y,invert bycatch,,,,,,NA,NA,,,w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m,"Not sure about processing/sorting date. Was reported as same as collect date and etho change date, but this is very unlikely at this site.",2
D03,JERC,JERC_030,N,7/30/2014,7/30/2014,7/30/2014,,JERC_030.N.20140730.OC.01,,Y,other carabid,,,,,,NA,NA,,,w9gx7zrN+zBUJ2iV6az0FngRBSIRDJ4m,"Processing date is likely wrong, but this is what was recorded.",2
D03,JERC,JERC_009,N,7/30/2014,7/30/2014,7/30/2014,,JERC_009.20140730.IB.01,JERC_009.20140730.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_010,N,7/30/2014,7/30/2014,7/30/2014,,JERC_010.20140730.IB.01,JERC_010.20140730.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_008,N,7/30/2014,7/30/2014,7/30/2014,7/30/2014,JERC_008.N.20140730.SCEUND.01,JERC_008.N.20140730.SCEUND.01,Y,vert bycatch herp,SCEUND,Sceloporus undulatus,species,,Bosc and Daudin in Sonnini and Latreille,NA,1,,,L+5/PJJJZXVcP61p6GmpuBAztmOzTASI,,0
D03,JERC,JERC_008,N,7/30/2014,7/30/2014,7/30/2014,,JERC_008.20140730.IB.01,JERC_008.20140730.ib.01,Y,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_008,N,7/30/2014,7/30/2014,7/30/2014,,JERC_008.N.20140730.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_007,N,7/30/2014,7/30/2014,7/30/2014,,JERC_007.N.20140730.OC.01,,Y,other carabid,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_007,N,7/30/2014,7/30/2014,7/30/2014,,JERC_007.20140730.IB.01,JERC_007.20140730.ib.01,Y,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
D03,JERC,JERC_006,N,7/30/2014,7/30/2014,7/30/2014,,JERC_006.20140730.IB.01,JERC_006.20140730.ib.01,N,invert bycatch,,,,,,NA,NA,,,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0
