domainID,siteID,plotID,trapID,collectDate,etOHChangeDate,processingDate,identifiedDate,associatedSampleID,sampleID,targetTaxaPresent,sampleType,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,individualCount,identificationReferences,identifiedBy,recordedBy,remarks,duplicateSampleIDQF
D07,ORNL,ORNL_006,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_006.E.20140908.PTESP23.40,ORNL_006.E.20140908.PTESP23.40,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,3,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_021,S,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_021.S.20140908.HARSP7.19,ORNL_021.S.20140908.HARSP7.19,Y,common carabid,HARSP7,Harpalus sp.,genus,,Latreille,,2,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_021,W,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_021.W.20140908.HARSP7.20,ORNL_021.W.20140908.HARSP7.20,Y,common carabid,HARSP7,Harpalus sp.,genus,,Latreille,,5,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_021,W,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_021.W.20140908.PTESP23.41,ORNL_021.W.20140908.PTESP23.41,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.E.20140908.CC.14,ORNL_027.E.20140908.cc.14,Y,common carabid,,,,,,D07.2014.MorphA,1,,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.E.20140908.PTESP23.43,ORNL_027.E.20140908.PTESP23.43,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,4,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,W,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.W.20140908.PTESP23.44,ORNL_027.W.20140908.PTESP23.44,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,2,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,S,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.S.20140908.CC.13,ORNL_027.S.20140908.cc.13,Y,common carabid,,,,,,D07.2014.MorphA,1,,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.E.20140908.DICSP5.35,ORNL_027.E.20140908.DICSP5.35,Y,common carabid,DICSP5,Dicaelus sp.,genus,,Bonelli,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,N,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.N.20140908.HARSP7.23,ORNL_027.N.20140908.HARSP7.23,Y,common carabid,HARSP7,Harpalus sp.,genus,,Latreille,,2,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,W,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.W.20140908.CHLSP10.24,ORNL_027.W.20140908.CHLSP10.24,Y,common carabid,CHLSP10,Chlaenius sp.,genus,,Bonelli,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,N,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.N.20140908.PTESP23.42,ORNL_027.N.20140908.PTESP23.42,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,3,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.E.20140908.CHLSP10.23,ORNL_027.E.20140908.CHLSP10.23,Y,common carabid,CHLSP10,Chlaenius sp.,genus,,Bonelli,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,S,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.S.20140908.HARSP7.21,ORNL_027.S.20140908.HARSP7.21,Y,common carabid,HARSP7,Harpalus sp.,genus,,Latreille,,2,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.E.20140908.HARSP7.22,ORNL_027.E.20140908.HARSP7.22,Y,common carabid,HARSP7,Harpalus sp.,genus,,Latreille,,4,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,N,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.N.20140908.CC.16,ORNL_027.N.20140908.cc.16,Y,common carabid,,,,,,D07.2014.MorphA,1,,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_027,W,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_027.W.20140908.CC.15,ORNL_027.W.20140908.cc.15,Y,common carabid,,,,,,D07.2014.MorphA,3,,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_029,S,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_029.S.20140908.PTESP23.45,ORNL_029.S.20140908.PTESP23.45,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_029,W,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_029.W.20140908.CYCSOD2.22,ORNL_029.W.20140908.CYCSOD2.22,Y,common carabid,CYCSOD2,Cyclotrachelus sodalis sodalis,subspecies,cf. species,LeConte,,3,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_029,W,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_029.W.20140908.PTESP23.47,ORNL_029.W.20140908.PTESP23.47,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,2,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_029,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_029.E.20140908.PTESP23.46,ORNL_029.E.20140908.PTESP23.46,Y,common carabid,PTESP23,Pterostichus sp.,genus,,Bonelli,,2,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_029,N,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_029.N.20140908.CYCSOD2.21,ORNL_029.N.20140908.CYCSOD2.21,Y,common carabid,CYCSOD2,Cyclotrachelus sodalis sodalis,subspecies,cf. species,LeConte,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_031,N,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_031.N.20140908.CHLSP10.25,ORNL_031.N.20140908.CHLSP10.25,Y,common carabid,CHLSP10,Chlaenius sp.,genus,,Bonelli,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_031,S,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_031.S.20140908.DICSP5.36,ORNL_031.S.20140908.DICSP5.36,Y,common carabid,DICSP5,Dicaelus sp.,genus,,Bonelli,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D07,ORNL,ORNL_031,E,9/8/2014,9/9/2014,9/9/2014,1/8/2015,ORNL_031.E.20140908.HARSP7.24,ORNL_031.E.20140908.HARSP7.24,Y,common carabid,HARSP7,Harpalus sp.,genus,,Latreille,,1,"Eaton, E.R., Kaufman, K. 2007. Kaufman  Field Guide to Insects of North America. 1st Ed. Houghton Mifflin Company, New York, New York.; http://carabidae.org; http://bugguide.net/node/view/186",nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,all pinned,0
D08,TALL,TALL_013,S,6/4/2014,6/5/2014,6/5/2014,10/13/2014,TALL_013.S.20140604.CC.01,TALL_013.S.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_013,W,6/4/2014,6/5/2014,6/5/2014,10/13/2014,TALL_013.W.20140604.CC.01,TALL_013.W.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",EWdKrbu/G4xVCw/4OJmBbnmJl40j4eIs,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_008,W,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_008.W.20140604.CC.01,TALL_008.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",dMJs1cNhGMQmfrz/BmSoV8PXctJG72Ru,uXSN77Q7x9d8K4YNojlWoLfuAfr3cQqR,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_008,S,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_008.S.20140604.CC.01,TALL_008.S.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",dMJs1cNhGMQmfrz/BmSoV8PXctJG72Ru,uXSN77Q7x9d8K4YNojlWoLfuAfr3cQqR,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_007,N,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_007.N.20140604.CC.01,TALL_007.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_007,W,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_007.W.20140604.CC.01,TALL_007.W.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_005,W,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_005.W.20140604.CC.01,TALL_005.W.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",EWdKrbu/G4xVCw/4OJmBbnmJl40j4eIs,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_005,S,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_005.S.20140604.CC.01,TALL_005.S.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",2
D08,TALL,TALL_005,S,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_005.S.20140604.CC.01,TALL_005.S.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphF,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"Black, very shiny; edges of elytra and legs reddish brown.  Mandibles long and slender
",2
D08,TALL,TALL_002,W,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_002.W.20140604.CC.01,TALL_002.W.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_002,E,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_002.E.20140604.CC.01,TALL_002.E.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",dMJs1cNhGMQmfrz/BmSoV8PXctJG72Ru,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_002,S,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_002.S.20140604.CC.01,TALL_002.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",2
D08,TALL,TALL_002,S,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_002.S.20140604.CC.01,TALL_002.S.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphF,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",dMJs1cNhGMQmfrz/BmSoV8PXctJG72Ru,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"Black, very shiny; edges of elytra and legs reddish brown.  Mandibles long and slender
",2
D08,TALL,TALL_001,W,6/4/2014,6/5/2014,6/5/2014,10/23/2014,TALL_001.W.20140604.CC.01,TALL_001.W.20140604.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"    11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior trans",0
D08,TALL,TALL_009,N,6/18/2014,6/19/2014,6/20/2014,10/8/2014,TALL_009.N.20140618.CC.02,TALL_009.N.20140618.cc.02,Y,common carabid,,,,NA,,D08.2014.MorphF,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"Black, very shiny; edges of elytra and legs reddish brown.  Mandibles long and slender. All individual morphospecies pinned",0
D08,TALL,TALL_009,N,6/18/2014,6/19/2014,6/20/2014,10/23/2014,TALL_009.N.20140618.CC.01,TALL_009.N.20140618.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,W,6/18/2014,6/19/2014,6/20/2014,10/23/2014,TALL_008.W.20140618.CC.01,TALL_008.W.20140618.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,N,6/18/2014,6/19/2014,6/20/2014,10/23/2014,TALL_008.N.20140618.CC.01,TALL_008.N.20140618.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,E,6/18/2014,6/19/2014,6/20/2014,10/23/2014,TALL_008.E.20140618.CC.01,TALL_008.E.20140618.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
